method,content,style,ocr_sim,n_gt
stytr2,7638,western_painting__met_739494,0.4151,5
adain,7638,western_painting__met_739494,0.0,5
sanet,7638,western_painting__met_739494,0.0,5
cast,7638,western_painting__met_739494,0.5706,5
stytr2,7638,western_painting__met_787672,0.4151,5
adain,7638,western_painting__met_787672,0.0,5
sanet,7638,western_painting__met_787672,0.25,5
cast,7638,western_painting__met_787672,0.5484,5
stytr2,7638,western_painting__met_788182,0.5226,5
adain,7638,western_painting__met_788182,0.0,5
sanet,7638,western_painting__met_788182,0.1833,5
cast,7638,western_painting__met_788182,0.5706,5
stytr2,7648,chinese_landscape__130942,0.7143,4
adain,7648,chinese_landscape__130942,0.0,4
sanet,7648,chinese_landscape__130942,0.4167,4
cast,7648,chinese_landscape__130942,0.4167,4
stytr2,7648,chinese_landscape__132834,0.7083,4
adain,7648,chinese_landscape__132834,0.0,4
sanet,7648,chinese_landscape__132834,0.375,4
cast,7648,chinese_landscape__132834,0.4167,4
stytr2,7648,chinese_landscape__132836,0.7083,4
adain,7648,chinese_landscape__132836,0.0,4
sanet,7648,chinese_landscape__132836,0.2083,4
cast,7648,chinese_landscape__132836,0.4167,4
stytr2,7648,chinese_landscape__132840,0.4583,4
adain,7648,chinese_landscape__132840,0.0,4
sanet,7648,chinese_landscape__132840,0.25,4
cast,7648,chinese_landscape__132840,0.4167,4
stytr2,7648,chinese_landscape__132930,0.6369,4
adain,7648,chinese_landscape__132930,0.0,4
sanet,7648,chinese_landscape__132930,0.4167,4
cast,7648,chinese_landscape__132930,0.4167,4
stytr2,7648,chinese_landscape__137205,0.4583,4
adain,7648,chinese_landscape__137205,0.0,4
sanet,7648,chinese_landscape__137205,0.3333,4
cast,7648,chinese_landscape__137205,0.4167,4
stytr2,7648,chinese_landscape__142574,0.5952,4
adain,7648,chinese_landscape__142574,0.0,4
sanet,7648,chinese_landscape__142574,0.3333,4
cast,7648,chinese_landscape__142574,0.4167,4
stytr2,7648,chinese_landscape__142578,0.7708,4
adain,7648,chinese_landscape__142578,0.0,4
sanet,7648,chinese_landscape__142578,0.3333,4
cast,7648,chinese_landscape__142578,0.4167,4
stytr2,7648,chinese_landscape__144829,0.7083,4
adain,7648,chinese_landscape__144829,0.0,4
sanet,7648,chinese_landscape__144829,0.4167,4
cast,7648,chinese_landscape__144829,0.4167,4
stytr2,7648,chinese_landscape__148342,0.6667,4
adain,7648,chinese_landscape__148342,0.0,4
sanet,7648,chinese_landscape__148342,0.375,4
cast,7648,chinese_landscape__148342,0.4167,4
stytr2,7648,mural__img_1082crop_1_0,0.875,4
adain,7648,mural__img_1082crop_1_0,0.0833,4
sanet,7648,mural__img_1082crop_1_0,0.1667,4
cast,7648,mural__img_1082crop_1_0,0.4167,4
stytr2,7648,mural__img_1224crop_0_0,0.4167,4
adain,7648,mural__img_1224crop_0_0,0.0,4
sanet,7648,mural__img_1224crop_0_0,0.0,4
cast,7648,mural__img_1224crop_0_0,0.375,4
stytr2,7648,mural__img_1224crop_1_1,0.4167,4
adain,7648,mural__img_1224crop_1_1,0.0,4
sanet,7648,mural__img_1224crop_1_1,0.0,4
cast,7648,mural__img_1224crop_1_1,0.4583,4
stytr2,7648,mural__img_16crop_0_0,0.2083,4
adain,7648,mural__img_16crop_0_0,0.0,4
sanet,7648,mural__img_16crop_0_0,0.125,4
cast,7648,mural__img_16crop_0_0,0.4583,4
stytr2,7648,mural__img_276crop_1_0,0.25,4
adain,7648,mural__img_276crop_1_0,0.0,4
sanet,7648,mural__img_276crop_1_0,0.0,4
cast,7648,mural__img_276crop_1_0,0.4583,4
stytr2,7648,mural__img_326crop_1_1,0.625,4
adain,7648,mural__img_326crop_1_1,0.0,4
sanet,7648,mural__img_326crop_1_1,0.0,4
cast,7648,mural__img_326crop_1_1,0.4167,4
stytr2,7648,mural__img_327crop_0_1,0.8125,4
adain,7648,mural__img_327crop_0_1,0.125,4
sanet,7648,mural__img_327crop_0_1,0.125,4
cast,7648,mural__img_327crop_0_1,0.4167,4
stytr2,7648,mural__img_536crop_1_0,0.7708,4
adain,7648,mural__img_536crop_1_0,0.0,4
sanet,7648,mural__img_536crop_1_0,0.0,4
cast,7648,mural__img_536crop_1_0,0.4167,4
stytr2,7648,mural__img_593crop_0_0,0.9167,4
adain,7648,mural__img_593crop_0_0,0.0,4
sanet,7648,mural__img_593crop_0_0,0.25,4
cast,7648,mural__img_593crop_0_0,0.375,4
stytr2,7648,mural__img_739crop_1_1,0.375,4
adain,7648,mural__img_739crop_1_1,0.0,4
sanet,7648,mural__img_739crop_1_1,0.125,4
cast,7648,mural__img_739crop_1_1,0.4583,4
stytr2,7648,western_painting__met_359775,0.4167,4
adain,7648,western_painting__met_359775,0.125,4
sanet,7648,western_painting__met_359775,0.3333,4
cast,7648,western_painting__met_359775,0.5,4
stytr2,7648,western_painting__met_383787,0.4167,4
adain,7648,western_painting__met_383787,0.0417,4
sanet,7648,western_painting__met_383787,0.1667,4
cast,7648,western_painting__met_383787,0.4167,4
stytr2,7648,western_painting__met_406721,0.6667,4
adain,7648,western_painting__met_406721,0.125,4
sanet,7648,western_painting__met_406721,0.375,4
cast,7648,western_painting__met_406721,0.3333,4
stytr2,7648,western_painting__met_437769,0.25,4
adain,7648,western_painting__met_437769,0.0,4
sanet,7648,western_painting__met_437769,0.0,4
cast,7648,western_painting__met_437769,0.4583,4
stytr2,7648,western_painting__met_437967,0.6667,4
adain,7648,western_painting__met_437967,0.0,4
sanet,7648,western_painting__met_437967,0.0,4
cast,7648,western_painting__met_437967,0.4167,4
stytr2,7648,western_painting__met_439405,0.7292,4
adain,7648,western_painting__met_439405,0.0,4
sanet,7648,western_painting__met_439405,0.0,4
cast,7648,western_painting__met_439405,0.4167,4
stytr2,7648,western_painting__met_649693,0.125,4
adain,7648,western_painting__met_649693,0.0,4
sanet,7648,western_painting__met_649693,0.1667,4
cast,7648,western_painting__met_649693,0.4583,4
stytr2,7648,western_painting__met_739494,0.2083,4
adain,7648,western_painting__met_739494,0.0,4
sanet,7648,western_painting__met_739494,0.3333,4
cast,7648,western_painting__met_739494,0.4167,4
stytr2,7648,western_painting__met_787672,0.4583,4
adain,7648,western_painting__met_787672,0.0,4
sanet,7648,western_painting__met_787672,0.3333,4
cast,7648,western_painting__met_787672,0.4167,4
stytr2,7648,western_painting__met_788182,0.2083,4
adain,7648,western_painting__met_788182,0.0,4
sanet,7648,western_painting__met_788182,0.3333,4
cast,7648,western_painting__met_788182,0.4167,4
stytr2,7692,chinese_landscape__130942,0.2816,24
adain,7692,chinese_landscape__130942,0.0521,24
sanet,7692,chinese_landscape__130942,0.066,24
cast,7692,chinese_landscape__130942,0.0706,24
stytr2,7692,chinese_landscape__132834,0.2837,24
adain,7692,chinese_landscape__132834,0.0653,24
sanet,7692,chinese_landscape__132834,0.0706,24
cast,7692,chinese_landscape__132834,0.202,24
stytr2,7692,chinese_landscape__132836,0.2488,24
adain,7692,chinese_landscape__132836,0.0706,24
sanet,7692,chinese_landscape__132836,0.0699,24
cast,7692,chinese_landscape__132836,0.2099,24
stytr2,7692,chinese_landscape__132840,0.2837,24
adain,7692,chinese_landscape__132840,0.0653,24
sanet,7692,chinese_landscape__132840,0.2248,24
cast,7692,chinese_landscape__132840,0.2215,24
stytr2,7692,chinese_landscape__132930,0.2824,24
adain,7692,chinese_landscape__132930,0.066,24
sanet,7692,chinese_landscape__132930,0.066,24
cast,7692,chinese_landscape__132930,0.2327,24
stytr2,7692,chinese_landscape__137205,0.2636,24
adain,7692,chinese_landscape__137205,0.0567,24
sanet,7692,chinese_landscape__137205,0.178,24
cast,7692,chinese_landscape__137205,0.0706,24
stytr2,7692,chinese_landscape__142574,0.2638,24
adain,7692,chinese_landscape__142574,0.0567,24
sanet,7692,chinese_landscape__142574,0.0745,24
cast,7692,chinese_landscape__142574,0.2184,24
stytr2,7692,chinese_landscape__142578,0.296,24
adain,7692,chinese_landscape__142578,0.1676,24
sanet,7692,chinese_landscape__142578,0.066,24
cast,7692,chinese_landscape__142578,0.1441,24
stytr2,7692,chinese_landscape__144829,0.2734,24
adain,7692,chinese_landscape__144829,0.0614,24
sanet,7692,chinese_landscape__144829,0.0706,24
cast,7692,chinese_landscape__144829,0.2077,24
stytr2,7692,chinese_landscape__148342,0.0956,24
adain,7692,chinese_landscape__148342,0.0653,24
sanet,7692,chinese_landscape__148342,0.0614,24
cast,7692,chinese_landscape__148342,0.2022,24
stytr2,7692,mural__img_1082crop_1_0,0.2637,24
adain,7692,mural__img_1082crop_1_0,0.066,24
sanet,7692,mural__img_1082crop_1_0,0.0614,24
cast,7692,mural__img_1082crop_1_0,0.2701,24
stytr2,7692,mural__img_1224crop_0_0,0.0706,24
adain,7692,mural__img_1224crop_0_0,0.0624,24
sanet,7692,mural__img_1224crop_0_0,0.0614,24
cast,7692,mural__img_1224crop_0_0,0.2814,24
stytr2,7692,mural__img_1224crop_1_1,0.0706,24
adain,7692,mural__img_1224crop_1_1,0.0,24
sanet,7692,mural__img_1224crop_1_1,0.0521,24
cast,7692,mural__img_1224crop_1_1,0.2548,24
stytr2,7692,mural__img_16crop_0_0,0.2293,24
adain,7692,mural__img_16crop_0_0,0.0,24
sanet,7692,mural__img_16crop_0_0,0.066,24
cast,7692,mural__img_16crop_0_0,0.0706,24
stytr2,7692,mural__img_276crop_1_0,0.0706,24
adain,7692,mural__img_276crop_1_0,0.0,24
sanet,7692,mural__img_276crop_1_0,0.066,24
cast,7692,mural__img_276crop_1_0,0.2042,24
stytr2,7692,mural__img_326crop_1_1,0.2414,24
adain,7692,mural__img_326crop_1_1,0.0,24
sanet,7692,mural__img_326crop_1_1,0.0745,24
cast,7692,mural__img_326crop_1_1,0.2113,24
stytr2,7692,mural__img_327crop_0_1,0.104,24
adain,7692,mural__img_327crop_0_1,0.0,24
sanet,7692,mural__img_327crop_0_1,0.0655,24
cast,7692,mural__img_327crop_0_1,0.2647,24
stytr2,7692,mural__img_536crop_1_0,0.0706,24
adain,7692,mural__img_536crop_1_0,0.0568,24
sanet,7692,mural__img_536crop_1_0,0.0706,24
cast,7692,mural__img_536crop_1_0,0.3216,24
stytr2,7692,mural__img_593crop_0_0,0.0829,24
adain,7692,mural__img_593crop_0_0,0.0653,24
sanet,7692,mural__img_593crop_0_0,0.0614,24
cast,7692,mural__img_593crop_0_0,0.2519,24
stytr2,7692,mural__img_739crop_1_1,0.0706,24
adain,7692,mural__img_739crop_1_1,0.0,24
sanet,7692,mural__img_739crop_1_1,0.066,24
cast,7692,mural__img_739crop_1_1,0.0706,24
stytr2,7692,western_painting__met_359775,0.0873,24
adain,7692,western_painting__met_359775,0.0567,24
sanet,7692,western_painting__met_359775,0.066,24
cast,7692,western_painting__met_359775,0.224,24
stytr2,7692,western_painting__met_383787,0.0706,24
adain,7692,western_painting__met_383787,0.0606,24
sanet,7692,western_painting__met_383787,0.0614,24
cast,7692,western_painting__met_383787,0.2178,24
stytr2,7692,western_painting__met_406721,0.2654,24
adain,7692,western_painting__met_406721,0.1149,24
sanet,7692,western_painting__met_406721,0.2154,24
cast,7692,western_painting__met_406721,0.2494,24
stytr2,7692,western_painting__met_437769,0.0912,24
adain,7692,western_painting__met_437769,0.1149,24
sanet,7692,western_painting__met_437769,0.0606,24
cast,7692,western_painting__met_437769,0.0706,24
stytr2,7692,western_painting__met_437967,0.0827,24
adain,7692,western_painting__met_437967,0.0,24
sanet,7692,western_painting__met_437967,0.066,24
cast,7692,western_painting__met_437967,0.2574,24
stytr2,7692,western_painting__met_439405,0.0827,24
adain,7692,western_painting__met_439405,0.0,24
sanet,7692,western_painting__met_439405,0.0969,24
cast,7692,western_painting__met_439405,0.2563,24
stytr2,7692,western_painting__met_649693,0.0699,24
adain,7692,western_painting__met_649693,0.0,24
sanet,7692,western_painting__met_649693,0.0745,24
cast,7692,western_painting__met_649693,0.237,24
stytr2,7692,western_painting__met_739494,0.0873,24
adain,7692,western_painting__met_739494,0.1189,24
sanet,7692,western_painting__met_739494,0.058,24
cast,7692,western_painting__met_739494,0.2235,24
stytr2,7692,western_painting__met_787672,0.2351,24
adain,7692,western_painting__met_787672,0.0614,24
sanet,7692,western_painting__met_787672,0.2237,24
cast,7692,western_painting__met_787672,0.2485,24
stytr2,7692,western_painting__met_788182,0.1796,24
adain,7692,western_painting__met_788182,0.0567,24
sanet,7692,western_painting__met_788182,0.066,24
cast,7692,western_painting__met_788182,0.2554,24
stytr2,7754,chinese_landscape__130942,0.4333,3
adain,7754,chinese_landscape__130942,0.0,3
sanet,7754,chinese_landscape__130942,0.3333,3
cast,7754,chinese_landscape__130942,0.3636,3
stytr2,7754,chinese_landscape__132834,0.4667,3
adain,7754,chinese_landscape__132834,0.0,3
sanet,7754,chinese_landscape__132834,0.0,3
cast,7754,chinese_landscape__132834,0.3636,3
stytr2,7754,chinese_landscape__132836,0.4056,3
adain,7754,chinese_landscape__132836,0.0,3
sanet,7754,chinese_landscape__132836,0.303,3
cast,7754,chinese_landscape__132836,0.4667,3
stytr2,7754,chinese_landscape__132840,0.4333,3
adain,7754,chinese_landscape__132840,0.0,3
sanet,7754,chinese_landscape__132840,0.3394,3
cast,7754,chinese_landscape__132840,0.5,3
stytr2,7754,chinese_landscape__132930,0.4667,3
adain,7754,chinese_landscape__132930,0.0,3
sanet,7754,chinese_landscape__132930,0.2788,3
cast,7754,chinese_landscape__132930,0.303,3
stytr2,7754,chinese_landscape__137205,0.3636,3
adain,7754,chinese_landscape__137205,0.0,3
sanet,7754,chinese_landscape__137205,0.1818,3
cast,7754,chinese_landscape__137205,0.3636,3
stytr2,7754,chinese_landscape__142574,0.4333,3
adain,7754,chinese_landscape__142574,0.0,3
sanet,7754,chinese_landscape__142574,0.3394,3
cast,7754,chinese_landscape__142574,0.4401,3
stytr2,7754,chinese_landscape__142578,0.4667,3
adain,7754,chinese_landscape__142578,0.0,3
sanet,7754,chinese_landscape__142578,0.2758,3
cast,7754,chinese_landscape__142578,0.4667,3
stytr2,7754,chinese_landscape__144829,0.4,3
adain,7754,chinese_landscape__144829,0.0,3
sanet,7754,chinese_landscape__144829,0.2121,3
cast,7754,chinese_landscape__144829,0.3636,3
stytr2,7754,chinese_landscape__148342,0.4,3
adain,7754,chinese_landscape__148342,0.0,3
sanet,7754,chinese_landscape__148342,0.3333,3
cast,7754,chinese_landscape__148342,0.4364,3
stytr2,7754,mural__img_1082crop_1_0,0.3636,3
adain,7754,mural__img_1082crop_1_0,0.0,3
sanet,7754,mural__img_1082crop_1_0,0.1848,3
cast,7754,mural__img_1082crop_1_0,0.303,3
stytr2,7754,mural__img_1224crop_0_0,0.303,3
adain,7754,mural__img_1224crop_0_0,0.0,3
sanet,7754,mural__img_1224crop_0_0,0.0,3
cast,7754,mural__img_1224crop_0_0,0.3333,3
stytr2,7754,mural__img_1224crop_1_1,0.3636,3
adain,7754,mural__img_1224crop_1_1,0.0,3
sanet,7754,mural__img_1224crop_1_1,0.0,3
cast,7754,mural__img_1224crop_1_1,0.3636,3
stytr2,7754,mural__img_16crop_0_0,0.2424,3
adain,7754,mural__img_16crop_0_0,0.0,3
sanet,7754,mural__img_16crop_0_0,0.1576,3
cast,7754,mural__img_16crop_0_0,0.0,3
stytr2,7754,mural__img_276crop_1_0,0.0,3
adain,7754,mural__img_276crop_1_0,0.0,3
sanet,7754,mural__img_276crop_1_0,0.0,3
cast,7754,mural__img_276crop_1_0,0.2788,3
stytr2,7754,mural__img_326crop_1_1,0.2424,3
adain,7754,mural__img_326crop_1_1,0.0,3
sanet,7754,mural__img_326crop_1_1,0.0636,3
cast,7754,mural__img_326crop_1_1,0.2152,3
stytr2,7754,mural__img_327crop_0_1,0.2424,3
adain,7754,mural__img_327crop_0_1,0.0,3
sanet,7754,mural__img_327crop_0_1,0.2727,3
cast,7754,mural__img_327crop_0_1,0.3636,3
stytr2,7754,mural__img_536crop_1_0,0.3333,3
adain,7754,mural__img_536crop_1_0,0.0,3
sanet,7754,mural__img_536crop_1_0,0.0,3
cast,7754,mural__img_536crop_1_0,0.3636,3
stytr2,7754,mural__img_593crop_0_0,0.2727,3
adain,7754,mural__img_593crop_0_0,0.0,3
sanet,7754,mural__img_593crop_0_0,0.0,3
cast,7754,mural__img_593crop_0_0,0.3333,3
stytr2,7754,mural__img_739crop_1_1,0.2727,3
adain,7754,mural__img_739crop_1_1,0.0,3
sanet,7754,mural__img_739crop_1_1,0.0,3
cast,7754,mural__img_739crop_1_1,0.3636,3
stytr2,7754,western_painting__met_359775,0.3636,3
adain,7754,western_painting__met_359775,0.0,3
sanet,7754,western_painting__met_359775,0.3091,3
cast,7754,western_painting__met_359775,0.303,3
stytr2,7754,western_painting__met_383787,0.3333,3
adain,7754,western_painting__met_383787,0.0,3
sanet,7754,western_painting__met_383787,0.0,3
cast,7754,western_painting__met_383787,0.3636,3
stytr2,7754,western_painting__met_406721,0.2727,3
adain,7754,western_painting__met_406721,0.0,3
sanet,7754,western_painting__met_406721,0.3424,3
cast,7754,western_painting__met_406721,0.3364,3
stytr2,7754,western_painting__met_437769,0.2727,3
adain,7754,western_painting__met_437769,0.0,3
sanet,7754,western_painting__met_437769,0.1576,3
cast,7754,western_painting__met_437769,0.303,3
stytr2,7754,western_painting__met_437967,0.303,3
adain,7754,western_painting__met_437967,0.0,3
sanet,7754,western_painting__met_437967,0.1606,3
cast,7754,western_painting__met_437967,0.2727,3
stytr2,7754,western_painting__met_439405,0.3636,3
adain,7754,western_painting__met_439405,0.0,3
sanet,7754,western_painting__met_439405,0.0,3
cast,7754,western_painting__met_439405,0.3636,3
stytr2,7754,western_painting__met_649693,0.2758,3
adain,7754,western_painting__met_649693,0.0,3
sanet,7754,western_painting__met_649693,0.2152,3
cast,7754,western_painting__met_649693,0.3333,3
stytr2,7754,western_painting__met_739494,0.3061,3
adain,7754,western_painting__met_739494,0.0,3
sanet,7754,western_painting__met_739494,0.0,3
cast,7754,western_painting__met_739494,0.3636,3
stytr2,7754,western_painting__met_787672,0.303,3
adain,7754,western_painting__met_787672,0.0,3
sanet,7754,western_painting__met_787672,0.2152,3
cast,7754,western_painting__met_787672,0.3333,3
stytr2,7754,western_painting__met_788182,0.2727,3
adain,7754,western_painting__met_788182,0.0,3
sanet,7754,western_painting__met_788182,0.2455,3
cast,7754,western_painting__met_788182,0.4364,3
stytr2,7759,chinese_landscape__130942,0.3489,5
adain,7759,chinese_landscape__130942,0.1851,5
sanet,7759,chinese_landscape__130942,0.1851,5
cast,7759,chinese_landscape__130942,0.2422,5
stytr2,7759,chinese_landscape__132834,0.2867,5
adain,7759,chinese_landscape__132834,0.1987,5
sanet,7759,chinese_landscape__132834,0.2137,5
cast,7759,chinese_landscape__132834,0.2137,5
stytr2,7759,chinese_landscape__132836,0.2137,5
adain,7759,chinese_landscape__132836,0.0,5
sanet,7759,chinese_landscape__132836,0.0857,5
cast,7759,chinese_landscape__132836,0.2137,5
stytr2,7759,chinese_landscape__132840,0.2359,5
adain,7759,chinese_landscape__132840,0.0,5
sanet,7759,chinese_landscape__132840,0.1143,5
cast,7759,chinese_landscape__132840,0.2273,5
stytr2,7759,chinese_landscape__132930,0.3444,5
adain,7759,chinese_landscape__132930,0.0,5
sanet,7759,chinese_landscape__132930,0.1714,5
cast,7759,chinese_landscape__132930,0.2137,5
stytr2,7759,chinese_landscape__137205,0.1565,5
adain,7759,chinese_landscape__137205,0.0,5
sanet,7759,chinese_landscape__137205,0.1565,5
cast,7759,chinese_landscape__137205,0.2137,5
stytr2,7759,chinese_landscape__142574,0.2422,5
adain,7759,chinese_landscape__142574,0.0,5
sanet,7759,chinese_landscape__142574,0.2137,5
cast,7759,chinese_landscape__142574,0.2137,5
stytr2,7759,chinese_landscape__142578,0.2422,5
adain,7759,chinese_landscape__142578,0.0,5
sanet,7759,chinese_landscape__142578,0.2137,5
cast,7759,chinese_landscape__142578,0.2273,5
stytr2,7759,chinese_landscape__144829,0.2422,5
